ASV_ID,domain,phylum,class,order,family,genus,species,mean_CN,SRR8985886_FD10_duringflight,SRR8985887_FD90_duringflight,SRR8985888_L150_preflight,SRR8985889_L60_preflight,SRR8985890_R180_postflight,SRR8985891_L180_preflight,SRR8985892_R33_postflight,SRR8985893_R63_postflight,SRR8985894_R0_postflight,SRR8985895_R18_postflight,SRR8985896_neg_control2,SRR8985897_R0_postflight,SRR8985898_R14_preflight,SRR8985899_L120_preflight,SRR8985900_L180_preflight,SRR8985901_R180_postflight,SRR8985902_R60_postflight,SRR8985903_FD90_duringflight,SRR8985904_FD10_duringflight,SRR8985905_L60_preflight,SRR8985906_L90_preflight,SRR8985907_FD10_duringflight,SRR8985908_FD90_duringflight,SRR8985909_R0_postflight,SRR8985910_R18_postflight,SRR8985911_R30_postflight,SRR8985912_R60_postflight,SRR8985913_R180_postflight,SRR8985914_L60_preflight,SRR8985915_R33_postflight,SRR8985916_R63_postflight,SRR8985917_R63_postflight,SRR8985918_R30_postflight,SRR8985919_L120_preflight,SRR8985920_R180_postflight,SRR8985921_L90_preflight,SRR8985922_L120_preflight,SRR8985923_FD10_duringflight,SRR8985924_L60_preflight,SRR8985925_R14_preflight,SRR8985926_FD90_duringflight,SRR8985927_FD90_duringflight,SRR8985928_R14_duringflight,SRR8985929_L60_preflight,SRR8985930_FD7_duringflight,SRR8985931_L180_preflight,SRR8985932_L90_preflight,SRR8985933_L240_preflight,SRR8985934_L240_preflight,SRR8985935_R1_duringflight,SRR8985936_R0_postflight,SRR8985937_R60_postflight,SRR8985938_R60_postflight,SRR8985939_R0_postflight,SRR8985940_R30_postflight,SRR8985941_FD10_duringflight,SRR8985942_FD90_duringflight,SRR8985943_R180_postflight,SRR8985944_L90_preflight,SRR8985945_R14_preflight,SRR8985946_R0_postflight,SRR8985947_FD90_duringflight,SRR8985948_FD10_duringflight,SRR8985949_L60_preflight,SRR8985950_L180_preflight,SRR8985951_R60_postflight,SRR8985952_R33_postflight,SRR8985953_R18_postflight,SRR8985954_R1_postflight,SRR8985955_R18_postflight,SRR8985956_R0_postflight,SRR8985957_R33_postflight,SRR8985958_R63_postflight,SRR8985959_L180_preflight,SRR8985960_L90_preflight,SRR8985961_L60_preflight,SRR8985962_FD10_duringflight,SRR8985963_FD90_duringflight,SRR8985964_R1_duringflight,SRR8985965_R0_postflight,SRR8985966_R18_postflight,SRR8985967_R60_postflight,SRR8985968_R18_postflight,SRR8985969_FD90_duringflight,SRR8985970_L60_preflight,SRR8985971_FD10_duringflight,SRR8985972_L90_preflight,SRR8985973_R1_postflight,SRR8985974_FD90_duringflight,SRR8985975_neg_control1,SRR8985976_R18_postflight
ASV_308,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252931,0.001748744,0,0.00588289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003360132,0.000653012,0.001211222,0.000555427,0.000442794,0.001078583,5.27E-05,0,0,0,0,0,0,0,0,0,0,0
ASV_318,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,6.05E-06,0.001724217,0,0,0,0,0,0.001477669,1.48E-05,7.70E-05,0,0,0,0,0.00137683,3.27E-05,3.49E-05,0,0,0,2.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E-05,0.002309098,0,0,0,0,0,9.09E-05
ASV_339,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,2.99E-05,0,0,0,0,0,1.09E-05,0,0,0,0,0,6.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.04E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035591,0.000548294,0,0,0.003605631,0,0.000265861,0.002860952,0,0
ASV_346,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4,0,0,0,0,0.000607151,0,0.000215564,0.000624401,0.005542542,0.000210222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001845428,0.0047973,0.000177508,0.000233272,6.98E-05,0.000145188,0,0,0.004770909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_364,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4,0,0,0,0,0.000784237,0,0.001245481,0.00120574,0.003937462,0.000294311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002346049,0.002736488,0.000518324,0.000259191,0.000127893,0.000217781,0.000203876,0.000117716,0.001726893,0.000164847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_371,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-06,9.10E-05,0.004701341,0.000128404,0,0,0,0,0,0,0,0,0,0,1.50E-05,0,0,0,0,0,0.000179049,0,0.000144362,0,0.001197142,0.000360393,0.000736881,0.000513721,0,0,0,0,0,0,0,0,0,0,4.54E-05,7.56E-05,8.83E-05,0.000886402,0,8.37E-05,0.000620726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474599,9.22E-05,0,0,0,0,0,7.82E-06
ASV_386,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,5,0,0,0,0,0.004614347,0,0.000421547,0.000361722,0.000421334,6.73E-05,0,1.04E-05,0,0,0,2.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070676,0.001765767,0.000624829,0.000359411,0.000232532,0.000101631,3.06E-05,0,0.002763029,0.000188397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4,0.001974405,0.000348468,8.42E-06,0.000116867,0.005287272,0,0.002706526,0.00120574,0.02701049,0.000967023,0.03352434,0.00014301,0.010389657,0.000477242,0.00846618,0.000551953,0,0.000437626,0.008348828,0.00112331,0.001372059,0.008142481,0.000236404,0.000401489,0.008533547,0.003332066,0.001422038,0.002363975,0.001393138,0.00346912,0.005703491,0.044974941,0.030954473,0.009083005,0.017699011,0.007195526,0.000693117,0.046227469,0.035238441,0.108714172,0.049582745,0.009875002,0.018412174,0.000340816,0.003369478,0.000220906,0.000181484,0.000764534,7.49E-05,0.022683769,0.001059733,0.052471027,0.023572371,0.010289283,0.075541358,0.00272914,0.000261455,0.080884387,4.18E-05,0.000604141,0.000257673,0.000408988,0,0,6.85E-05,0.001113005,0.000619619,0.008376539,0.00053844,0.000753524,0.00100702,0.000620672,0.000346797,0.016945061,0.025120673,0.036648761,0.040518403,0.025449435,0.073175865,0.000212339,0.005575681,0.005548953,0.002374466,0.081565636,0.05773675,0.126373826,0.028252755,0.008748486,0.288959222,0,0.005559282
ASV_45,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,3,1.55E-05,0,0,0,0,0,0,0,0,0,0,2.60E-05,0.002226035,2.48E-05,0.000808882,0.000259743,0.000107003,7.00E-05,0.001515979,9.56E-05,0.000260218,0,0,0,0,0.000773515,4.69E-05,1.25E-05,0,0,0,0.011106755,0.001411446,0.000273547,0.002622076,0.001218051,0.000218879,0.023740616,0.000689641,0.023463839,0.003963541,0.000130881,0.000165165,0,0,0,0,6.80E-05,0,0.000156103,0,0.002889297,0.00183399,0.000883373,0.004231693,0,0,0.008244676,0,0,0,0,0,0,0,0,0,0.00019693,0,0,0,0,7.71E-05,0.041431421,0.074047705,0.026666271,0.025679244,0.009895513,0.031078885,0.000301994,0.00012581,0,0,0,0.000388845,0,0,0,0,0,0
ASV_54,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4,0.000116141,0.000130676,0,0,0.000758939,0,0.000790402,0.001119615,0.002859049,0,0,0,0,3.10E-05,0.00206915,0,0,0,0,0,0,0.000260659,3.22E-05,0,0.000496323,0,0,0,0,0.000653866,0.000542233,0,0.000237269,0.001622631,0,0.002052642,0.000164159,0.007178807,0.008742871,0.007814816,0.005382527,0.002031934,0.002274776,0.000553826,0.000311029,0.000151146,0.000254078,8.92E-05,8.56E-05,0.001726893,0.000141298,0.012774732,0.005375971,0.00329257,0.021887745,0,0,0.019975657,0,0,0,0,0,0,0,4.51E-05,0,0.000168797,1.83E-05,0,0,0,0,0,0,0,0,0.00227275,0,0,0.002599125,0.000299288,0.001061214,0,0,0.022261235,0.000947865,0.000465257,0.01333973,0,3.91E-05
ASV_65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,3,0.000201312,0,0,8.50E-05,0,0,0,0,0,0,0,0.000138676,0.031002916,0,0.000274442,0.001298713,0,0.000291751,0.008269471,0.000169957,0.00080431,0,4.30E-05,0.00013383,0.000277514,0.005841033,0.000450547,0.000137586,0,0.000460128,0,0.003378167,0.000681388,0,0.000622507,0.000270678,0,0.006902439,0.000133479,0.007161965,0.001115948,0,6.01E-05,0,0,0,0,0,0,0,0,0.000921042,0.000559997,0.00036138,0.001176861,0,0.000557771,0.002311887,0,0,0.000158568,0,0,0,4.57E-05,0,0,0,0,0,0,0,0,0.014253482,0.027467194,0.009872539,0.009016432,0.00333426,0.010699087,7.55E-05,0,0,0,0,0,0,0,0,0,0,0
ASV_72,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4,0,0.000152455,0,0,0,0,0,0,0,0,0,0,0,0,0.002556646,0,0,0,0,0,0,0.00101781,0,0,0.001456947,0,0,0,0,0.000762843,0.001686948,0,0.00012776,0.002294065,0,0.002199259,0.000291839,0.006996809,0.008525967,0.008318998,0.005555692,0,0,0,0,0,0,0,0,0,0,0.01441179,0.005806468,0.003794487,0.022986357,0,0,0.022002517,0,0,0,0,0,0,0,4.51E-05,0,0.000147697,9.13E-06,0,0,0,0,0,0,0,0,0.001810155,0,0,0.002058713,0.000153688,0.000291834,0,0,0.006446833,0.00015134,0.000149547,0.004016813,0,5.86E-05
ASV_78,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0.000302347,0.005669458,0,0.003522064,0,0,0.00013027,0.003088976,0.000385368,0.000220058,0,0,5.34E-05,5.96E-05,7.61E-05,0.000327432,0.00028797,0,0,0,0.000137963,0.00071308,0.00116243,0.00269797,0.007333488,0.000746564,0.007468028,0.004376868,0.013290012,0.007215184,0,0,0,0,0,0,0,0,0,0,0.011874669,0.004659044,0.005528082,0.006970327,0,0,0.009250495,0,0,0,0,0,0,4.78E-05,0,0,0.000147206,0,0,0,0,0,0.001156906,0.000244117,0.000516788,0.000245421,0.00016215,0.000428009,0,0,0,0,0.000112624,0.00057412,0,0,0,0,0,1.00E-04
ASV_96,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110852,0,0.000447921,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60E-05,0.005449522,0.006417722,0.000225546,0.000908097,0.000398673,0,0.003160274,0.000822603,0.004663004,0.000979923,0,0,0,0,0,0,0,0,0,0,0.000968283,0.000175813,0.00142871,0.00377341,0,0,0.004360106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015881941,0.015019278,0.007614551,0.00497301,0.002282572,0.008123613,0.000131683,3.99E-05,0,0,0,0,4.11E-05,0,0,9.09E-05,0,0
ASV_351,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,NA,2,9.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,2.48E-05,0.000249165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494366,0,0.000820641,0,6.77E-05,7.30E-05,0.000727992,0.00126805,0.000252091,0.000346329,0,0,0,0,0,0,0,0,0,0,0.001835776,0.000125999,0.001445519,0.005220758,0,0,0.005478856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43E-05,0.000307376,0.000106121,0,0.000298416,0.000141397,4.78E-05,6.65E-05,0.000316504,0,0
ASV_127,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,3,6.19E-05,0,0,2.83E-05,0.000944457,0,0.000319354,8.61E-05,0.000367831,0,0,0,2.99E-05,1.65E-05,0.001552765,0.010432994,0.00128404,0,0.00019155,9.56E-05,1.58E-05,0.006983998,0.000272223,0.021336273,0.000234819,0.000128919,0.000122023,0.000200125,0.001267278,0.000750735,0.000508762,0.003889012,0.002238846,0.000621698,0.007451222,0.00284212,0.000559357,0.000876286,0.000845367,0.000678706,0.000731139,0.001060139,0.000870871,0.000482823,0.000806371,0.000139519,0.000145188,0.000101938,0,0.000390258,3.14E-05,0.000908425,0.002603986,0.000254304,0.004156574,0.001689468,0.004601615,0.003578675,8.36E-05,0.001107592,0.000237852,4.54E-05,0,0,4.57E-05,2.01E-05,5.16E-05,0,4.87E-05,0.002494424,0.000251755,0,7.71E-05,0.001341217,0.005029821,0.005879542,0.005720899,0.001734173,0.001300577,0.000113248,0.000114373,0,1.77E-05,0,0,0.000430083,9.56E-05,6.65E-05,0.000136531,0,0
ASV_152,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,0.00013937,4.36E-05,0,0.000169988,0.002656285,0,4.79E-05,0.000215311,0.001529842,0.000252267,0,0.000357525,0.001355368,3.10E-05,6.50E-05,0,0,9.63E-05,0.00112467,0.000509871,0.000384413,0.007608751,2.15E-05,0.004172618,0.000160104,0.003220502,0.000626542,0.000600375,0.014803722,5.45E-05,0,7.42E-05,0.000419784,5.60E-05,0,0.000112783,0,0,3.34E-05,0,0,0.001452784,0.001936938,0.000923043,0.000630697,0.000244159,0.00017241,0.000101938,0,0.001931779,0.000164847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181885,2.10E-05,0,0.000134865,0,0,8.68E-06,1.39E-05,0,0,0,0,0,9.29E-05,0.000702213,0.006999216,0.000123723,0,0.000182779,0.00013498,0,0.000244257
ASV_171,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,0,0,0,0,0,0,0,0,0.000225714,0,0,0.000318522,0.000448797,1.86E-05,0.000135416,0.00983775,0.00128404,0,0.000623905,0.000549705,0.000118281,0.013876972,3.22E-05,0.000143389,0.000128083,0.002759367,0.001168606,0.000666041,0.013410584,0.000490399,0.000120496,0.000383134,9.13E-05,0,0.000424437,6.77E-05,0,0.000131443,0,9.70E-05,5.77E-05,0.000215954,0.000101351,5.68E-05,2.59E-05,9.30E-05,0,0,0,0,0,0,3.15E-05,0,0,0.000292408,0.001124258,0,0,3.78E-05,0,0.000102247,0,0,0,0,3.87E-05,2.11E-05,3.65E-05,0,0,0,0,0.001984392,0.00041332,0.001180538,0.000749827,1.34E-05,0.000349683,0,1.72E-05,0,0,0.000423749,0.000956288,0,0,0,0,0,2.93E-05
ASV_188,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466273,0,0.001172938,0.000109439,0.00650137,0.000483861,0.00478003,0.003441643,0,0,0,2.59E-05,0,0,0,2.14E-05,0,0,0.001012516,0.002246988,0.000140537,0.004112755,0,0,0.004132894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_197,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,0,0,0,0,0,0,7.19E-05,6.46E-05,0.001128572,0.000168178,0,2.60E-05,0.000170543,1.86E-05,0.00038458,0,0,3.50E-05,0.000205232,0.000135435,4.14E-05,7.45E-05,0.000128948,0.000458845,8.01E-05,0.0006322,0.000316791,0.000300187,0,0,0.00096397,0.000197746,0,0.000261113,0.000367845,0.000304513,0,0.001294207,0.000150164,0.000547813,0.000887468,0.000323931,0.000326577,0.00022011,4.32E-05,0.000186026,9.07E-06,3.82E-05,4.28E-05,0.000790273,0.000259046,0.000369048,0.000241499,0.000100383,0.007324084,0,0,0.006270599,0,0,0,0,0,0,6.85E-05,0,0,0,0,0.000207869,0.000419592,0,0,0.002222153,0.000498608,0.001197899,0.00051377,5.36E-05,0.00029447,0,0,0,0,9.69E-05,0,0,0,0,0,0,9.77E-06
ASV_238,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,3.48E-05,0,0,4.25E-05,0,0,0,0,0,0,0,1.30E-05,4.04E-05,0,0.000113749,0.002402619,0,8.75E-06,4.93E-05,0,5.32E-05,0,0,4.30E-05,0,0.000223129,0,4.69E-05,0,0,0.000120496,0.000494366,3.65E-05,3.73E-05,0.000594211,9.02E-05,0,0.000465106,5.01E-05,0.000256939,0.000440126,0,0,2.13E-05,0,2.33E-05,0,3.82E-05,0,0,0,0.000189255,8.40E-05,4.02E-05,0.003586923,0.000243673,0.000287601,0.002779015,0,0.000113276,0,0.000170412,0,0,0,0.001534141,0.000141996,0.000116048,0.000127765,0.000467705,0.000125878,0,0,0.002505638,0.000498608,0.001536436,0.000430456,2.68E-05,0.000506121,0,8.58E-06,0,0,3.63E-05,0.000508664,0.000106048,1.59E-05,0,0.000107053,0,1.95E-05
ASV_271,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,3.6,1.29E-05,0,0,0,0.001040027,0,0.000585483,0.000430621,0.000668783,0,0,2.17E-05,0.000219412,0,0.000403237,0,0,3.89E-05,0.000177868,0.000132779,2.63E-05,0,0,0,0,0.000495843,3.91E-05,4.17E-05,0,0,0,0.000357042,0.000648941,0.000165786,0.000628795,0.000513787,0.000121599,0.000853817,0.000259542,0.000522496,0.000320675,0.001614204,0.000763264,0.000465466,0.000729574,0.000671761,8.07E-05,0.000297319,0.000118905,0.001008168,0.000523325,0.00012617,0.000431664,4.46E-05,0.001064183,0.000866394,0,0.001574687,0,0,0,0.000227216,0,0,0.000247299,0,2.87E-05,0,0,0.001241438,0.000489524,0,0.000171258,0,0.000298873,0.000733014,0.000185142,4.47E-05,0.000582806,0,0,0,0,0,0,0,0,0,0,0,0
ASV_291,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,3,0,0,0,0,0.00057342,0,0.000191612,0.000114832,0.000200635,0.000112119,0,0.001438768,0.000520605,0,0,0,0.000107003,5.84E-05,0.000684106,0.000647961,6.31E-05,0,0,0,0,0.003123812,0.001755255,0.001225765,0,0.000121086,0,0,0,0,0,4.51E-05,0,0.000566216,0,5.17E-05,0.000125063,0.001060139,0.000360361,0.000350283,0.00028799,0.000139519,0.000133089,0.000135917,0,0.000390258,0,0.000100936,0,0,0.000563391,0.000129959,0.000104582,0.000390593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001275283,0.000144687,0.000312252,0,0,5.59E-05,0,0
ASV_316,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,0,2.18E-05,0,0,0.000556555,0,7.19E-05,0,0.000702223,0,0,6.50E-06,0.000125663,0,3.25E-05,0.002175344,0.00064202,0,8.21E-06,4.78E-05,4.73E-05,0,0,0,0,6.69E-05,0,1.88E-05,2.60E-05,0,0,0.000234824,0.000164263,5.60E-05,0.000834726,0,0,0,0,0.000155133,0.000108228,0.001207381,0.00168919,0.000411819,0.000336948,5.81E-05,3.63E-05,3.82E-05,4.28E-05,0.001317122,0.000164847,6.62E-05,9.45E-05,0,0.000178407,0.000146204,0.000967385,0.000221688,0,0.000188794,0.004439902,0.000102247,0,0,0.000188328,1.50E-05,0,1.05E-05,6.39E-05,0.000285819,0.000986041,0.000172409,9.63E-05,0,0.000347714,0.000842001,0.000472113,4.02E-05,0.000515323,0,0,0,0,0,0,0,0,0,0,0,0
ASV_325,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,4,8.13E-05,0,0,2.12E-05,0.000278277,0.000111586,0,0,0.000300953,0,0,0,6.28E-05,1.86E-05,0,0,0,0,4.93E-05,3.19E-05,0,0,0,0.000172067,6.40E-05,0.00098177,9.15E-05,4.69E-05,0,0,0,3.71E-05,1.83E-05,0,0,0,0,0.000748214,6.67E-05,0.000169677,0.000288607,0.000274851,0.000574325,9.94E-05,0.000138235,0,0,0,0,0.000292694,0,7.57E-05,4.20E-05,7.03E-05,0.003230109,0,0,0.002557327,0,0,0,0,0,0,0,0.000736989,0.000271083,4.22E-05,0.0002099,0,0,0,0,1.83E-05,0,8.68E-06,0,0,0,0,0,0,0,0.000351106,0,0,0,0,0,0,0
ASV_330,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,3,6.19E-05,8.71E-05,0,0.000439136,0.000168653,0,3.19E-05,0,0,0.000168178,0,0.000156011,0.001077113,6.61E-05,0,0,0,0,0.000344789,0.000191202,7.89E-05,0,0,0,0,0.001904038,0.000290978,0.000175109,0,0,0,0,0,0,0,0,0,0,0,1.29E-05,3.85E-05,0.00014397,0.00012012,2.84E-05,9.22E-05,1.55E-05,3.63E-05,0,4.28E-05,3.90E-05,6.28E-05,0,5.60E-05,0,5.01E-05,0,0,5.28E-05,0,0,0,0,0,0,0,0.003990773,0.000275386,2.81E-05,0,0,0,0,0,0,0,2.31E-05,0,0,0,0,0,0,0,0.000258285,0.002929904,0,0,0,0,0,0.001003081
ASV_347,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011544115,0.000445847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000812244,0.004328539,0,0,0.000545405,0.014028858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_107,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA,3,0.000557479,0.000813092,0,0.00082161,0.001787722,0.000446342,0.000574837,0.000287081,0.000267513,0.000280297,0,0.001828795,0.002872303,0.00042146,0.001523876,0.0049784,0.000749024,0.00017505,0.001669218,0.001295922,0.001064528,0.005660017,0.000773685,0.002581001,0.001174097,0.003143646,0.002487393,0.001263288,0.006405832,0.001210862,0.000696201,0.003444083,0.000754394,0.00166615,0.001169559,0.001263164,0.000607997,0.002318788,0.000422683,0.002010263,0.001423796,0.001714546,0.002402404,0.00042602,0.001347791,0.000232532,0.000205682,0.000186886,0.000171223,0.002224473,0.000439593,0.000668702,0.000909995,0.00024092,0.002491441,0.000779754,0,0.001900181,0,0,0,0.001681395,0,0.001471909,0.001963176,0.005956078,0.001204815,0.000253195,0.000486725,0.003984149,0.002181877,0.000735611,0.001155989,0.001109552,0.002799204,0.0044791,0.004221246,0.002047039,0.009496667,0.00045299,0.000343119,0.000409835,0.000424486,0.000823284,0.00037076,0.000512565,0.000414193,0.000443102,0.000992955,0.006401707,0
ASV_108,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA,3,0,0,0,0,0,0,0,0,0,0,0,0.003544915,0.019166636,7.44E-05,0,0,0,0.000665192,0.017223048,0.001986373,0.003075304,0,0,0,6.40E-05,0.002419715,0.007978432,0.007354589,0,0.000290607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84E-05,0,0,0,3.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244159,0,0,0,0,0,0
ASV_269,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002455351,0,0,0.002339118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006387411,0.009511134,0.002515267,0,0,0,0,0,0,0,0,0,0,0,0
ASV_368,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79E-05,0.000404897,0,0,4.31E-05,0,0.015432536,0,0,8.50E-05,0,2.48E-05,0,2.61E-05
ASV_380,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004536133,0.005308191,0,0,0,0,0,0.001211513
ASV_246,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,3.6,0,0,0,0,0.000196762,0,0,0,0.000195062,0,0,0.000151677,0.001057167,0,0.000385182,0,0,0.000369551,0.001135616,3.54E-05,0.000164279,0,0,0,0,0.00222303,0.000336346,0.000489889,0,0,0,0,0,0.000331572,0,0.000137845,0.000222932,0.001348133,1.85E-05,0.000377059,0.000849788,0.001090678,0.001051052,4.73E-05,0.000172794,0,0,0,0,0.000487823,0,0.000168227,9.33E-05,0,0.001617141,0,0,0.00138115,0,0,0,7.57E-05,0,0,0.000285345,0,0,0,4.06E-05,0.001443532,0,0,0.000128443,0,0,0,0,0,0,0,0,0,0,0.000107619,0.000580254,0,0,0,0,0,0
